SN:US4300160800000166 BD:Jun  6 2017 VC:a4fd83a MD5:e01016c029c97fe76f1916ceca936799
                     Time,        BattPer,      [CH4]_ppm,   [CH4]_ppm_sd,      [H2O]_ppm,   [H2O]_ppm_sd,      [CO2]_ppm,   [CO2]_ppm_sd,     [CH4]d_ppm,  [CH4]d_ppm_sd,      GasP_torr,   GasP_torr_sd,         GasT_C,      GasT_C_sd,         AmbT_C,      AmbT_C_sd,     RD0_raw_us,  RD0_raw_us_sd,         RD0_us,      RD0_us_sd,         LTC0_v,      LTC0_v_sd,        RD0_raw,        RD1_raw,       Fit_Flag,      MIU_VALVE,       MIU_DESC
  14/04/2026 13:14:02.542,    1.39849e+02,    2.08515e+00,    0.00000e+00,    6.59820e+03,    0.00000e+00,    4.53418e+02,    0.00000e+00,    2.09900e+00,    0.00000e+00,    7.65291e+02,    0.00000e+00,    1.89884e+01,    0.00000e+00,    2.20198e+01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.94678e+00,    0.00000e+00,   -1.02246e+00,    0.00000e+00,        1.94534,               ,              3,             -1,       Disabled
  14/04/2026 13:14:03.397,    1.39505e+02,    2.08622e+00,    0.00000e+00,    6.71394e+03,    0.00000e+00,    4.52694e+02,    0.00000e+00,    2.10032e+00,    0.00000e+00,    7.65245e+02,    0.00000e+00,    1.90231e+01,    0.00000e+00,    2.20257e+01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.94645e+00,    0.00000e+00,   -1.02246e+00,    0.00000e+00,        1.94501,               ,              3,             -1,       Disabled
  14/04/2026 13:14:04.252,    1.40192e+02,    2.08646e+00,    0.00000e+00,    6.79035e+03,    0.00000e+00,    4.56128e+02,    0.00000e+00,    2.10072e+00,    0.00000e+00,    7.65274e+02,    0.00000e+00,    1.89983e+01,    0.00000e+00,    2.20324e+01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.94643e+00,    0.00000e+00,   -1.02262e+00,    0.00000e+00,        1.94499,               ,              3,             -1,       Disabled
  14/04/2026 13:14:05.105,    1.40080e+02,    2.08416e+00,    0.00000e+00,    6.70715e+03,    0.00000e+00,    4.51327e+02,    0.00000e+00,    2.09824e+00,    0.00000e+00,    7.65275e+02,    0.00000e+00,    1.89792e+01,    0.00000e+00,    2.20402e+01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.94681e+00,    0.00000e+00,   -1.02262e+00,    0.00000e+00,        1.94538,               ,              3,             -1,       Disabled
  14/04/2026 13:14:05.959,    1.40528e+02,    2.08432e+00,    0.00000e+00,    6.73958e+03,    0.00000e+00,    4.51213e+02,    0.00000e+00,    2.09846e+00,    0.00000e+00,    7.65278e+02,    0.00000e+00,    1.90044e+01,    0.00000e+00,    2.20461e+01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.94663e+00,    0.00000e+00,   -1.02277e+00,    0.00000e+00,         1.9452,               ,              3,             -1,       Disabled
  14/04/2026 13:14:06.814,    1.39759e+02,    2.08517e+00,    0.00000e+00,    6.68742e+03,    0.00000e+00,    4.50830e+02,    0.00000e+00,    2.09921e+00,    0.00000e+00,    7.65260e+02,    0.00000e+00,    1.90064e+01,    0.00000e+00,    2.20534e+01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.94669e+00,    0.00000e+00,   -1.02277e+00,    0.00000e+00,        1.94526,               ,              3,             -1,       Disabled
  14/04/2026 13:14:07.669,    1.40038e+02,    2.08484e+00,    0.00000e+00,    6.67396e+03,    0.00000e+00,    4.52340e+02,    0.00000e+00,    2.09884e+00,    0.00000e+00,    7.65280e+02,    0.00000e+00,    1.89845e+01,    0.00000e+00,    2.20615e+01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.94631e+00,    0.00000e+00,   -1.02290e+00,    0.00000e+00,        1.94488,               ,              3,             -1,       Disabled
  14/04/2026 13:14:08.524,    1.40215e+02,    2.08619e+00,    0.00000e+00,    6.67899e+03,    0.00000e+00,    4.52215e+02,    0.00000e+00,    2.10022e+00,    0.00000e+00,    7.65267e+02,    0.00000e+00,    1.90081e+01,    0.00000e+00,    2.20675e+01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.94657e+00,    0.00000e+00,   -1.02290e+00,    0.00000e+00,        1.94514,               ,              3,             -1,       Disabled
  14/04/2026 13:14:09.377,    1.40973e+02,    2.08660e+00,    0.00000e+00,    6.73373e+03,    0.00000e+00,    4.52186e+02,    0.00000e+00,    2.10074e+00,    0.00000e+00,    7.65302e+02,    0.00000e+00,    1.90117e+01,    0.00000e+00,    2.20750e+01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.94556e+00,    0.00000e+00,   -1.02303e+00,    0.00000e+00,        1.94413,               ,              3,             -1,       Disabled
  14/04/2026 13:14:10.231,    1.40883e+02,    2.08514e+00,    0.00000e+00,    6.67038e+03,    0.00000e+00,    4.52327e+02,    0.00000e+00,    2.09914e+00,    0.00000e+00,    7.65230e+02,    0.00000e+00,    1.89860e+01,    0.00000e+00,    2.20820e+01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.94603e+00,    0.00000e+00,   -1.02303e+00,    0.00000e+00,         1.9446,               ,              3,             -1,       Disabled
