type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2025-04-08 10:26:19,53.47226406,-2.23541310,3.79,41.575,51.387,0.910,130,30,44,,
T,2025-04-08 10:26:20,53.47226236,-2.23539643,3.79,41.070,51.387,1.030,121,30,44,,
T,2025-04-08 10:26:21,53.47226088,-2.23537903,3.79,42.018,51.387,1.010,111,31,44,,
T,2025-04-08 10:26:22,53.47226578,-2.23536083,3.79,41.348,51.387,0.880,94,30,44,,
T,2025-04-08 10:26:23,53.47227498,-2.23534098,3.79,40.868,51.387,0.940,66,32,44,,
T,2025-04-08 10:26:24,53.47228408,-2.23532091,3.79,40.637,51.387,0.890,62,31,44,,
T,2025-04-08 10:26:25,53.47229360,-2.23530374,3.79,40.627,51.387,0.890,58,31,44,,
T,2025-04-08 10:26:26,53.47230062,-2.23528397,3.79,41.427,51.386,0.980,67,33,44,,
T,2025-04-08 10:26:27,53.47231048,-2.23526814,3.79,41.356,51.386,1.110,52,33,44,,
T,2025-04-08 10:26:28,53.47232271,-2.23525723,3.79,41.255,51.386,1.020,37,33,45,,
T,2025-04-08 10:26:29,53.47233474,-2.23524639,3.79,40.572,51.386,0.920,43,33,45,,
T,2025-04-08 10:26:30,53.47234666,-2.23523353,3.79,40.273,51.386,0.950,48,33,45,,
T,2025-04-08 10:26:31,53.47235622,-2.23521952,3.79,40.330,51.386,0.990,64,33,45,,
T,2025-04-08 10:26:32,53.47236256,-2.23520721,3.79,40.140,51.386,0.890,66,33,45,,
T,2025-04-08 10:26:33,53.47236934,-2.23519548,3.79,39.904,51.386,0.920,66,33,45,,
T,2025-04-08 10:26:34,53.47237559,-2.23518068,3.79,39.858,51.386,0.960,67,34,45,,
T,2025-04-08 10:26:35,53.47238124,-2.23516797,3.79,39.845,51.386,0.920,66,34,45,,
T,2025-04-08 10:26:36,53.47238775,-2.23515656,3.79,40.154,51.386,0.980,47,34,45,,
T,2025-04-08 10:26:37,53.47239098,-2.23513927,3.79,40.284,51.386,1.070,75,34,45,,
T,2025-04-08 10:26:38,53.47239287,-2.23512337,3.79,40.468,51.386,0.940,77,34,45,,
T,2025-04-08 10:26:39,53.47239580,-2.23510806,3.79,40.255,51.386,0.950,76,34,45,,
T,2025-04-08 10:26:40,53.47239926,-2.23509148,3.79,40.011,51.386,1.040,94,34,45,,
T,2025-04-08 10:26:41,53.47240300,-2.23507678,3.79,39.771,51.386,0.980,86,34,45,,
T,2025-04-08 10:26:42,53.47240573,-2.23505973,3.79,39.744,51.386,1.040,98,33,45,,
T,2025-04-08 10:26:43,53.47240646,-2.23504145,3.79,39.301,51.386,1.110,112,33,45,,
T,2025-04-08 10:26:44,53.47240169,-2.23502526,3.79,39.270,51.386,1.120,124,33,45,,
T,2025-04-08 10:26:45,53.47239419,-2.23500926,3.79,39.605,51.386,1.150,131,32,45,,
T,2025-04-08 10:26:46,53.47238635,-2.23499671,3.79,39.463,51.386,1.100,144,32,45,,
T,2025-04-08 10:26:47,53.47237940,-2.23498120,3.79,39.849,51.386,1.180,141,34,45,,
T,2025-04-08 10:26:48,53.47237188,-2.23496612,3.79,39.789,51.386,1.140,140,35,45,,
T,2025-04-08 10:26:49,53.47236404,-2.23495016,3.79,39.837,51.386,1.080,137,35,45,,
T,2025-04-08 10:26:50,53.47235753,-2.23493403,3.79,39.837,51.386,1.120,133,33,45,,
T,2025-04-08 10:26:51,53.47235258,-2.23491688,3.79,39.967,51.386,1.080,119,33,45,,
T,2025-04-08 10:26:52,53.47234708,-2.23490121,3.79,40.292,51.386,1.070,124,32,45,,
T,2025-04-08 10:26:53,53.47234092,-2.23488703,3.79,40.707,51.386,1.020,134,32,45,,
T,2025-04-08 10:26:54,53.47233321,-2.23487249,3.79,40.641,51.386,1.040,142,33,45,,
T,2025-04-08 10:26:55,53.47232592,-2.23485849,3.79,39.978,51.386,1.050,147,33,45,,
T,2025-04-08 10:26:56,53.47232005,-2.23484367,3.79,39.711,51.386,1.040,138,33,45,,
T,2025-04-08 10:26:57,53.47231175,-2.23482911,3.79,39.461,51.386,1.170,148,33,45,,
T,2025-04-08 10:26:58,53.47230558,-2.23481503,3.79,39.848,51.386,1.050,130,32,45,,
T,2025-04-08 10:26:59,53.47229765,-2.23480193,3.79,39.955,51.386,1.090,144,33,45,,
T,2025-04-08 10:27:00,53.47229065,-2.23478987,3.79,38.943,51.386,1.000,141,32,45,,
T,2025-04-08 10:27:01,53.47228102,-2.23478305,3.79,40.037,51.386,1.090,163,32,45,,
T,2025-04-08 10:27:02,53.47227112,-2.23477610,3.79,40.257,51.386,1.190,153,31,45,,
T,2025-04-08 10:27:03,53.47226293,-2.23476829,3.79,40.128,51.386,1.030,147,31,45,,
T,2025-04-08 10:27:04,53.47225380,-2.23476448,3.79,40.050,51.386,1.080,161,32,45,,
T,2025-04-08 10:27:05,53.47224611,-2.23476314,3.79,39.519,51.386,1.050,164,32,45,,
T,2025-04-08 10:27:06,53.47223856,-2.23476314,4.15,39.093,51.386,1.080,167,33,45,,
T,2025-04-08 10:27:07,53.47222923,-2.23476233,4.43,38.701,51.386,1.110,168,32,45,,
T,2025-04-08 10:27:08,53.47221985,-2.23475827,4.87,38.113,51.385,1.120,160,32,45,,
T,2025-04-08 10:27:09,53.47220999,-2.23475163,5.29,38.248,51.385,1.140,154,32,45,,
T,2025-04-08 10:27:10,53.47220008,-2.23474216,5.68,38.382,51.385,1.130,147,33,45,,
T,2025-04-08 10:27:11,53.47218911,-2.23473629,5.93,37.420,51.385,1.130,151,32,45,,
T,2025-04-08 10:27:12,53.47217617,-2.23473176,6.20,36.701,51.385,1.190,165,32,45,,
T,2025-04-08 10:27:13,53.47216285,-2.23472226,6.62,35.532,51.385,1.180,154,34,45,,
T,2025-04-08 10:27:14,53.47215006,-2.23471112,6.88,34.852,51.385,1.170,155,34,45,,
T,2025-04-08 10:27:15,53.47213626,-2.23470223,6.72,35.000,51.385,1.160,158,34,45,,
T,2025-04-08 10:27:16,53.47212421,-2.23469355,6.82,34.855,51.385,1.190,153,34,45,,
T,2025-04-08 10:27:17,53.47211381,-2.23468371,6.90,35.148,51.385,1.190,150,33,45,,
T,2025-04-08 10:27:18,53.47210200,-2.23467224,6.66,34.036,51.385,1.150,151,33,45,,
T,2025-04-08 10:27:19,53.47209189,-2.23465777,6.58,34.214,51.385,1.170,152,31,45,,
T,2025-04-08 10:27:20,53.47208286,-2.23464356,6.22,34.888,51.385,1.160,154,30,45,,
T,2025-04-08 10:27:21,53.47207187,-2.23463198,5.94,35.065,51.385,1.220,159,29,45,,
T,2025-04-08 10:27:22,53.47206441,-2.23462060,5.35,34.337,51.385,1.190,155,30,45,,
T,2025-04-08 10:27:23,53.47205640,-2.23460851,4.72,33.901,51.385,1.240,154,32,45,,
T,2025-04-08 10:27:24,53.47204741,-2.23459387,4.19,34.134,51.385,1.240,149,32,45,,
T,2025-04-08 10:27:25,53.47203805,-2.23457865,3.90,34.520,51.385,1.240,150,32,45,,
T,2025-04-08 10:27:26,53.47202972,-2.23456329,3.79,34.864,51.385,1.180,151,32,45,,
T,2025-04-08 10:27:27,53.47202144,-2.23455289,3.79,34.355,51.385,1.170,154,32,45,,
T,2025-04-08 10:27:28,53.47201347,-2.23454046,3.79,34.848,51.385,1.130,152,32,45,,
T,2025-04-08 10:27:29,53.47200469,-2.23452801,3.79,35.359,51.385,1.240,153,32,45,,
T,2025-04-08 10:27:30,53.47199492,-2.23451662,3.79,35.602,51.385,1.120,156,32,45,,
T,2025-04-08 10:27:31,53.47198542,-2.23450640,3.79,35.300,51.385,1.150,152,33,45,,
T,2025-04-08 10:27:32,53.47197563,-2.23449290,3.79,35.250,51.385,1.190,148,33,45,,
T,2025-04-08 10:27:33,53.47196457,-2.23448145,3.79,34.949,51.385,1.170,146,34,45,,
T,2025-04-08 10:27:34,53.47195525,-2.23447083,3.79,35.116,51.385,1.100,149,35,45,,
T,2025-04-08 10:27:35,53.47194660,-2.23445961,3.79,35.574,51.385,1.140,152,35,45,,
T,2025-04-08 10:27:36,53.47193739,-2.23444905,3.79,36.495,51.385,1.150,147,35,45,,
T,2025-04-08 10:27:37,53.47192860,-2.23443433,3.79,36.776,51.385,1.150,140,35,45,,
T,2025-04-08 10:27:38,53.47191568,-2.23443288,3.79,37.289,51.385,1.490,176,35,45,,
T,2025-04-08 10:27:39,53.47190141,-2.23442962,3.79,37.814,51.385,1.640,168,35,45,,
T,2025-04-08 10:27:40,53.47188514,-2.23441861,3.79,38.338,51.385,1.910,151,35,45,,
T,2025-04-08 10:27:41,53.47187216,-2.23440603,3.79,38.249,51.385,1.450,146,35,45,,
T,2025-04-08 10:27:42,53.47186262,-2.23439749,3.79,38.568,51.385,1.230,152,36,45,,
T,2025-04-08 10:27:43,53.47185132,-2.23439065,3.79,38.540,51.385,1.280,156,35,45,,
T,2025-04-08 10:27:44,53.47184058,-2.23438428,3.79,38.510,51.385,1.230,155,35,45,,
T,2025-04-08 10:27:45,53.47182970,-2.23437911,3.79,38.250,51.385,1.200,167,36,45,,
T,2025-04-08 10:27:46,53.47181809,-2.23437497,3.79,38.282,51.385,1.230,161,36,45,,
T,2025-04-08 10:27:47,53.47180808,-2.23437003,3.79,38.664,51.385,1.100,163,36,45,,
T,2025-04-08 10:27:48,53.47179819,-2.23436673,3.79,38.484,51.385,1.140,166,36,45,,
T,2025-04-08 10:27:49,53.47178775,-2.23436233,3.79,38.546,51.385,1.190,166,36,45,,
T,2025-04-08 10:27:50,53.47177733,-2.23435452,3.79,38.886,51.385,1.180,157,36,45,,
T,2025-04-08 10:27:51,53.47176625,-2.23435189,3.79,38.998,51.385,1.180,179,36,45,,
T,2025-04-08 10:27:52,53.47175419,-2.23435123,3.79,38.972,51.385,1.270,170,36,45,,
T,2025-04-08 10:27:53,53.47174202,-2.23435125,3.79,39.444,51.385,1.170,181,36,45,,
T,2025-04-08 10:27:54,53.47172946,-2.23435148,3.79,39.571,51.385,1.260,174,36,45,,
T,2025-04-08 10:27:55,53.47171895,-2.23435526,3.79,39.851,51.385,1.200,181,36,45,,
T,2025-04-08 10:27:56,53.47170774,-2.23436102,3.79,39.891,51.385,1.220,185,36,45,,
T,2025-04-08 10:27:57,53.47169719,-2.23436764,3.79,39.923,51.385,1.160,187,36,45,,
T,2025-04-08 10:27:58,53.47168614,-2.23437360,3.79,39.897,51.385,1.200,191,36,45,,
T,2025-04-08 10:27:59,53.47167513,-2.23437222,3.79,40.395,51.385,1.180,179,36,45,,
T,2025-04-08 10:28:00,53.47166401,-2.23437261,3.79,40.589,51.385,1.220,185,36,45,,
T,2025-04-08 10:28:01,53.47165403,-2.23437253,3.79,40.835,51.385,1.150,185,36,45,,
T,2025-04-08 10:28:02,53.47164494,-2.23437207,3.79,40.830,51.385,1.010,180,36,45,,
T,2025-04-08 10:28:03,53.47163856,-2.23436957,3.79,40.842,51.385,0.610,159,36,45,,
T,2025-04-08 10:28:04,53.47163099,-2.23436720,3.79,40.763,51.385,0.760,165,36,45,,
T,2025-04-08 10:28:05,53.47162042,-2.23436856,3.79,40.279,51.385,1.110,177,36,45,,
T,2025-04-08 10:28:06,53.47160852,-2.23436986,3.79,40.182,51.385,1.140,180,36,45,,
T,2025-04-08 10:28:07,53.47159803,-2.23437356,3.79,40.456,51.385,1.090,191,36,45,,
T,2025-04-08 10:28:08,53.47158711,-2.23437390,3.79,40.605,51.385,1.180,177,36,45,,
T,2025-04-08 10:28:09,53.47157590,-2.23437840,3.79,40.565,51.385,1.170,195,37,45,,
T,2025-04-08 10:28:10,53.47156691,-2.23437924,3.79,40.549,51.385,1.200,189,37,45,,
T,2025-04-08 10:28:11,53.47155729,-2.23438089,3.79,40.522,51.385,1.160,192,37,45,,
T,2025-04-08 10:28:12,53.47154764,-2.23438147,3.79,40.159,51.385,1.090,188,38,45,,
T,2025-04-08 10:28:13,53.47153698,-2.23437916,3.79,39.884,51.385,1.150,175,38,45,,
T,2025-04-08 10:28:14,53.47152587,-2.23437544,3.79,39.427,51.385,1.160,165,37,45,,
T,2025-04-08 10:28:15,53.47151558,-2.23437053,3.79,39.534,51.385,1.150,163,37,45,,
T,2025-04-08 10:28:16,53.47150703,-2.23436534,3.79,39.519,51.385,1.160,162,38,45,,
T,2025-04-08 10:28:17,53.47149846,-2.23435917,3.79,39.699,51.385,1.110,160,38,45,,
T,2025-04-08 10:28:18,53.47148965,-2.23435368,3.79,39.649,51.385,1.190,160,37,45,,
T,2025-04-08 10:28:19,53.47148012,-2.23434760,3.79,39.516,51.385,1.180,160,37,45,,
T,2025-04-08 10:28:20,53.47147144,-2.23433701,3.79,39.533,51.385,1.240,151,37,45,,
T,2025-04-08 10:28:21,53.47146312,-2.23432311,3.79,39.444,51.385,1.200,139,37,45,,
T,2025-04-08 10:28:22,53.47145453,-2.23431102,3.79,39.638,51.384,1.250,140,37,45,,
T,2025-04-08 10:28:23,53.47144740,-2.23429891,3.79,39.866,51.384,1.190,135,37,45,,
T,2025-04-08 10:28:24,53.47144147,-2.23428680,3.79,40.444,51.384,1.150,135,37,45,,
T,2025-04-08 10:28:25,53.47143456,-2.23427237,3.79,40.316,51.384,1.230,137,37,45,,
T,2025-04-08 10:28:26,53.47142701,-2.23425958,3.79,40.440,51.384,1.110,137,38,45,,
T,2025-04-08 10:28:27,53.47142000,-2.23424534,3.79,39.965,51.384,1.170,134,38,45,,
T,2025-04-08 10:28:28,53.47141270,-2.23422973,3.79,39.959,51.384,1.230,137,37,45,,
T,2025-04-08 10:28:29,53.47140476,-2.23421646,3.79,40.040,51.384,1.190,146,37,45,,
T,2025-04-08 10:28:30,53.47139549,-2.23420525,3.79,40.171,51.384,1.250,145,37,45,,
T,2025-04-08 10:28:31,53.47138363,-2.23419486,3.79,40.486,51.384,1.190,154,37,45,,
T,2025-04-08 10:28:32,53.47137056,-2.23418596,3.79,40.241,51.384,1.360,151,37,45,,
T,2025-04-08 10:28:33,53.47136007,-2.23417512,3.79,40.359,51.384,1.250,145,37,45,,
T,2025-04-08 10:28:34,53.47134978,-2.23416591,3.79,40.226,51.384,1.280,149,37,45,,
T,2025-04-08 10:28:35,53.47133949,-2.23415760,3.79,40.204,51.384,1.260,152,37,45,,
T,2025-04-08 10:28:36,53.47132989,-2.23414930,3.79,40.198,51.384,1.230,153,37,45,,
T,2025-04-08 10:28:37,53.47132092,-2.23413921,3.79,39.969,51.384,1.270,148,37,45,,
T,2025-04-08 10:28:38,53.47131187,-2.23412853,3.79,39.933,51.384,1.240,147,37,45,,
T,2025-04-08 10:28:39,53.47130356,-2.23411516,3.79,40.010,51.384,1.210,140,37,45,,
T,2025-04-08 10:28:40,53.47129406,-2.23410241,3.79,40.086,51.384,1.220,142,37,45,,
T,2025-04-08 10:28:41,53.47128286,-2.23409048,3.79,40.391,51.384,1.280,141,37,45,,
T,2025-04-08 10:28:42,53.47127465,-2.23407767,3.79,40.638,51.384,1.250,137,37,45,,
T,2025-04-08 10:28:43,53.47126754,-2.23406344,3.79,40.816,51.384,1.230,131,38,45,,
T,2025-04-08 10:28:44,53.47125838,-2.23405131,3.79,40.744,51.384,1.250,138,38,45,,
T,2025-04-08 10:28:45,53.47124657,-2.23404301,3.79,40.550,51.384,1.390,154,37,45,,
T,2025-04-08 10:28:46,53.47123551,-2.23403279,3.79,40.449,51.384,1.390,151,38,45,,
T,2025-04-08 10:28:47,53.47122562,-2.23402525,3.79,40.394,51.384,1.290,155,38,45,,
T,2025-04-08 10:28:48,53.47121649,-2.23401754,3.79,40.243,51.384,1.150,156,36,45,,
T,2025-04-08 10:28:49,53.47120940,-2.23400788,3.79,40.187,51.384,1.040,147,32,45,,
T,2025-04-08 10:28:50,53.47119991,-2.23399823,3.79,40.218,51.384,1.130,155,37,45,,
T,2025-04-08 10:28:51,53.47119560,-2.23399598,3.79,40.321,51.384,0.430,178,37,45,,
T,2025-04-08 10:28:52,53.47119542,-2.23399605,3.79,40.316,51.384,0.000,,38,45,,
T,2025-04-08 10:28:53,53.47119529,-2.23399627,3.79,40.327,51.384,0.000,,38,45,,
T,2025-04-08 10:28:54,53.47119506,-2.23399652,3.79,40.334,51.384,0.000,,38,45,,
T,2025-04-08 10:28:55,53.47119486,-2.23399673,3.79,40.340,51.384,0.000,,38,45,,
T,2025-04-08 10:28:56,53.47119464,-2.23399681,3.79,40.357,51.384,0.000,,38,45,,
T,2025-04-08 10:28:57,53.47119313,-2.23399782,3.79,40.338,51.384,0.300,201,37,45,,
T,2025-04-08 10:28:58,53.47119108,-2.23399886,3.79,40.379,51.384,0.260,181,36,45,,
T,2025-04-08 10:28:59,53.47119127,-2.23399904,3.79,40.389,51.384,0.000,,36,45,,
T,2025-04-08 10:29:00,53.47119129,-2.23399914,3.79,40.396,51.384,0.000,,36,45,,
T,2025-04-08 10:29:01,53.47118958,-2.23399971,3.79,40.649,51.384,0.160,184,36,45,,
T,2025-04-08 10:29:02,53.47118232,-2.23400597,3.79,40.631,51.384,0.840,208,36,45,,
T,2025-04-08 10:29:03,53.47117444,-2.23401318,3.79,40.527,51.384,0.880,211,36,45,,
T,2025-04-08 10:29:04,53.47116673,-2.23402708,3.79,40.358,51.384,1.250,231,36,45,,
T,2025-04-08 10:29:05,53.47115669,-2.23404118,3.79,40.785,51.384,1.300,216,38,45,,
T,2025-04-08 10:29:06,53.47114654,-2.23405434,3.79,41.099,51.384,1.330,214,38,45,,
T,2025-04-08 10:29:07,53.47113615,-2.23406731,3.79,41.354,51.384,1.300,218,38,45,,
T,2025-04-08 10:29:08,53.47112651,-2.23407982,3.79,41.693,51.384,1.230,217,38,45,,
T,2025-04-08 10:29:09,53.47111650,-2.23409135,3.79,41.696,51.384,1.200,211,37,45,,
T,2025-04-08 10:29:10,53.47110678,-2.23410104,3.79,41.756,51.384,1.220,205,37,45,,
T,2025-04-08 10:29:11,53.47109637,-2.23410232,3.79,41.872,51.384,1.120,182,36,45,,
T,2025-04-08 10:29:12,53.47108602,-2.23409920,3.79,41.676,51.384,0.980,164,36,45,,
T,2025-04-08 10:29:13,53.47107677,-2.23409426,3.79,41.630,51.384,0.990,161,36,45,,
T,2025-04-08 10:29:14,53.47106554,-2.23409883,3.79,41.401,51.384,1.270,197,36,45,,
T,2025-04-08 10:29:15,53.47105689,-2.23411077,3.79,41.426,51.384,1.240,228,35,45,,
T,2025-04-08 10:29:16,53.47104894,-2.23412494,3.79,41.007,51.384,1.100,226,35,45,,
T,2025-04-08 10:29:17,53.47103967,-2.23413934,3.79,40.630,51.384,1.080,221,34,45,,
T,2025-04-08 10:29:18,53.47103164,-2.23416043,3.79,41.006,51.384,1.390,238,35,45,,
T,2025-04-08 10:29:19,53.47102164,-2.23418175,3.79,40.608,51.384,1.280,230,35,45,,
T,2025-04-08 10:29:20,53.47101067,-2.23420364,3.79,40.749,51.384,1.360,231,35,45,,
T,2025-04-08 10:29:21,53.47100007,-2.23422306,3.79,40.624,51.384,1.340,226,35,45,,
T,2025-04-08 10:29:22,53.47098786,-2.23423926,3.79,40.226,51.384,1.340,220,35,45,,
T,2025-04-08 10:29:23,53.47097430,-2.23424788,3.79,39.813,51.384,1.420,203,35,45,,
T,2025-04-08 10:29:24,53.47096154,-2.23425436,3.79,39.801,51.384,1.340,195,35,45,,
T,2025-04-08 10:29:25,53.47094950,-2.23425360,3.79,40.407,51.384,1.260,175,36,45,,
T,2025-04-08 10:29:26,53.47094230,-2.23424468,3.79,39.894,51.384,1.080,150,35,45,,
T,2025-04-08 10:29:27,53.47093593,-2.23423093,3.79,40.310,51.384,1.220,132,37,45,,
T,2025-04-08 10:29:28,53.47093027,-2.23421736,3.79,40.462,51.384,1.110,134,37,45,,
T,2025-04-08 10:29:29,53.47092374,-2.23420531,3.79,40.293,51.384,1.200,144,36,45,,
T,2025-04-08 10:29:30,53.47091711,-2.23419354,3.79,40.431,51.384,1.250,141,36,45,,
T,2025-04-08 10:29:31,53.47091014,-2.23418376,3.79,40.486,51.384,1.220,143,36,45,,
T,2025-04-08 10:29:32,53.47090220,-2.23417325,3.79,40.513,51.384,1.180,146,36,45,,
T,2025-04-08 10:29:33,53.47089415,-2.23416092,3.79,40.494,51.384,1.160,142,34,45,,
T,2025-04-08 10:29:34,53.47088637,-2.23414848,3.79,40.722,51.384,1.230,143,34,45,,
T,2025-04-08 10:29:35,53.47087992,-2.23413553,3.79,40.820,51.384,1.220,140,34,45,,
T,2025-04-08 10:29:36,53.47087270,-2.23412298,3.79,40.584,51.384,1.250,146,35,45,,
T,2025-04-08 10:29:37,53.47086593,-2.23410884,3.79,40.426,51.384,1.220,142,36,45,,
T,2025-04-08 10:29:38,53.47085805,-2.23409750,3.79,40.063,51.384,1.200,154,36,45,,
T,2025-04-08 10:29:39,53.47084992,-2.23408636,3.79,39.797,51.384,1.220,153,33,45,,
T,2025-04-08 10:29:40,53.47084139,-2.23407366,3.79,39.783,51.384,1.230,145,33,45,,
T,2025-04-08 10:29:41,53.47083290,-2.23406197,3.79,39.908,51.384,1.250,147,33,45,,
T,2025-04-08 10:29:42,53.47082466,-2.23404583,3.79,39.900,51.384,1.310,139,32,45,,
T,2025-04-08 10:29:43,53.47081573,-2.23402935,3.79,39.949,51.384,1.300,135,32,45,,
T,2025-04-08 10:29:44,53.47080549,-2.23401730,3.79,39.926,51.384,1.280,149,33,45,,
T,2025-04-08 10:29:45,53.47079540,-2.23400594,3.79,40.034,51.384,1.280,147,34,45,,
T,2025-04-08 10:29:46,53.47078433,-2.23399348,3.79,40.502,51.384,1.370,145,31,44,,
T,2025-04-08 10:29:47,53.47077336,-2.23398287,3.79,40.598,51.384,1.210,149,33,44,,
T,2025-04-08 10:29:48,53.47076272,-2.23397099,3.79,40.060,51.384,1.400,145,33,44,,
T,2025-04-08 10:29:49,53.47075177,-2.23395615,3.79,40.369,51.384,1.260,140,34,44,,
T,2025-04-08 10:29:50,53.47074047,-2.23394202,3.79,40.937,51.384,1.200,147,34,44,,
T,2025-04-08 10:29:51,53.47072916,-2.23393513,3.79,39.370,51.384,1.120,153,35,44,,
T,2025-04-08 10:29:52,53.47071700,-2.23392885,3.79,39.450,51.384,1.260,161,35,44,,
T,2025-04-08 10:29:53,53.47070299,-2.23391701,3.79,40.373,51.384,1.380,148,35,44,,
T,2025-04-08 10:29:54,53.47069198,-2.23390466,3.79,40.354,51.384,1.230,139,34,44,,
T,2025-04-08 10:29:55,53.47068235,-2.23389106,3.79,41.037,51.384,1.270,139,33,44,,
T,2025-04-08 10:29:56,53.47066985,-2.23387870,3.79,41.404,51.384,1.290,147,33,44,,
T,2025-04-08 10:29:57,53.47065752,-2.23386949,3.79,41.284,51.384,1.270,160,34,44,,
T,2025-04-08 10:29:58,53.47064709,-2.23385813,3.79,42.210,51.383,1.270,144,33,44,,
T,2025-04-08 10:29:59,53.47063902,-2.23384546,3.79,42.295,51.383,1.290,145,33,44,,
T,2025-04-08 10:30:00,53.47063268,-2.23383468,3.79,42.211,51.383,1.210,147,33,44,,
T,2025-04-08 10:30:01,53.47062538,-2.23382417,3.79,42.134,51.383,1.290,150,32,44,,
T,2025-04-08 10:30:02,53.47061443,-2.23381384,3.79,41.956,51.383,1.470,157,31,44,,
T,2025-04-08 10:30:03,53.47060502,-2.23380510,3.79,41.926,51.383,1.320,160,30,44,,
T,2025-04-08 10:30:04,53.47059744,-2.23379776,3.79,41.681,51.383,1.200,162,30,44,,
T,2025-04-08 10:30:05,53.47058898,-2.23378531,3.79,41.767,51.383,1.350,150,29,44,,
T,2025-04-08 10:30:06,53.47058129,-2.23377438,3.79,41.386,51.383,1.300,148,29,44,,
T,2025-04-08 10:30:07,53.47057273,-2.23376232,3.79,41.037,51.383,1.300,149,28,44,,
T,2025-04-08 10:30:08,53.47056332,-2.23375029,3.79,40.886,51.383,1.350,153,27,44,,
T,2025-04-08 10:30:09,53.47055366,-2.23373781,3.79,40.854,51.383,1.350,149,28,44,,
T,2025-04-08 10:30:10,53.47054335,-2.23372350,3.79,41.118,51.383,1.420,146,28,44,,
T,2025-04-08 10:30:11,53.47053330,-2.23371020,3.79,41.096,51.383,1.360,149,28,44,,
T,2025-04-08 10:30:12,53.47052519,-2.23369340,3.79,41.204,51.383,1.430,132,28,44,,
T,2025-04-08 10:30:13,53.47051559,-2.23368042,3.79,41.467,51.383,1.380,145,29,44,,
T,2025-04-08 10:30:14,53.47050595,-2.23366947,3.79,41.369,51.383,1.340,144,29,44,,
T,2025-04-08 10:30:15,53.47049593,-2.23365934,3.79,41.001,51.383,1.330,151,30,44,,
T,2025-04-08 10:30:16,53.47048662,-2.23364590,3.79,41.001,51.383,1.340,143,31,44,,
T,2025-04-08 10:30:17,53.47047674,-2.23363867,3.79,41.404,51.383,1.340,150,32,44,,
T,2025-04-08 10:30:18,53.47046556,-2.23362956,3.79,41.854,51.383,1.380,151,32,44,,
T,2025-04-08 10:30:19,53.47045649,-2.23362095,3.79,42.063,51.383,1.270,148,32,44,,
T,2025-04-08 10:30:20,53.47044780,-2.23360894,3.79,42.244,51.383,1.310,146,32,44,,
T,2025-04-08 10:30:21,53.47043822,-2.23359889,3.79,42.132,51.383,1.310,148,31,44,,
T,2025-04-08 10:30:22,53.47042793,-2.23358937,3.79,41.806,51.383,1.320,151,31,44,,
T,2025-04-08 10:30:23,53.47041830,-2.23357750,3.79,41.752,51.383,1.300,149,30,44,,
T,2025-04-08 10:30:24,53.47040720,-2.23356535,3.79,41.455,51.383,1.340,149,30,44,,
T,2025-04-08 10:30:25,53.47039680,-2.23355283,3.79,42.064,51.383,1.300,149,30,44,,
T,2025-04-08 10:30:26,53.47038687,-2.23354127,3.79,42.225,51.383,1.280,150,30,44,,
T,2025-04-08 10:30:27,53.47037723,-2.23353148,3.79,42.416,51.383,1.250,152,30,44,,
T,2025-04-08 10:30:28,53.47036739,-2.23352182,3.79,42.289,51.383,1.270,153,30,44,,
T,2025-04-08 10:30:29,53.47035864,-2.23351361,3.79,42.065,51.383,1.250,152,30,44,,
T,2025-04-08 10:30:30,53.47034968,-2.23350303,3.79,42.056,51.383,1.270,145,30,44,,
T,2025-04-08 10:30:31,53.47034128,-2.23348944,3.79,42.213,51.383,1.290,144,31,44,,
T,2025-04-08 10:30:32,53.47033220,-2.23347680,3.79,42.304,51.383,1.280,147,32,44,,
T,2025-04-08 10:30:33,53.47032305,-2.23346419,3.79,42.200,51.383,1.280,148,32,44,,
T,2025-04-08 10:30:34,53.47031442,-2.23345205,3.79,42.636,51.383,1.320,145,32,44,,
T,2025-04-08 10:30:35,53.47030464,-2.23344115,3.79,42.667,51.383,1.280,147,32,44,,
T,2025-04-08 10:30:36,53.47029643,-2.23342675,3.79,42.932,51.383,1.300,139,32,44,,
T,2025-04-08 10:30:37,53.47028714,-2.23341277,3.79,42.902,51.383,1.300,143,32,44,,
T,2025-04-08 10:30:38,53.47027667,-2.23340367,3.79,42.823,51.383,1.280,154,29,44,,
T,2025-04-08 10:30:39,53.47026680,-2.23339401,3.79,42.768,51.383,1.300,148,32,44,,
T,2025-04-08 10:30:40,53.47025689,-2.23338156,3.79,42.531,51.383,1.260,145,32,44,,
T,2025-04-08 10:30:41,53.47024728,-2.23336775,3.79,43.015,51.382,1.380,140,32,44,,
T,2025-04-08 10:30:42,53.47023766,-2.23335835,3.79,43.032,51.382,1.260,151,32,44,,
T,2025-04-08 10:30:43,53.47022769,-2.23334832,3.79,42.818,51.382,1.320,154,32,44,,
T,2025-04-08 10:30:44,53.47021845,-2.23333561,3.79,42.818,51.382,1.360,147,32,44,,
T,2025-04-08 10:30:45,53.47020861,-2.23332365,3.79,42.836,51.382,1.260,147,31,44,,
T,2025-04-08 10:30:46,53.47019908,-2.23331035,3.79,42.852,51.382,1.280,144,31,44,,
