                     Time,        BattPer,      [CH4]_ppm,   [CH4]_ppm_sd,      [H2O]_ppm,   [H2O]_ppm_sd,      [CO2]_ppm,   [CO2]_ppm_sd,     [CH4]d_ppm,  [CH4]d_ppm_sd,      GasP_torr,   GasP_torr_sd,         GasT_C,      GasT_C_sd,         AmbT_C,      AmbT_C_sd,     RD0_raw_us,  RD0_raw_us_sd,         RD0_us,      RD0_us_sd,         LTC0_v,      LTC0_v_sd,        RD0_raw,        RD1_raw,       Fit_Flag,      MIU_VALVE,       MIU_DESC
  14/04/2026 10:20:15.331,    8.02243e+01,    2.09125e+00,    0.00000e+00,    5.70853e+03,    0.00000e+00,    4.66145e+02,    0.00000e+00,    2.10325e+00,    0.00000e+00,    7.65248e+02,    0.00000e+00,    1.83935e+01,    0.00000e+00,    2.11876e+01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.95392e+00,    0.00000e+00,   -1.02597e+00,    0.00000e+00,        1.95247,               ,              3,             -1,       Disabled
  14/04/2026 10:20:16.186,    8.02719e+01,    2.09077e+00,    0.00000e+00,    5.77463e+03,    0.00000e+00,    4.66828e+02,    0.00000e+00,    2.10292e+00,    0.00000e+00,    7.65288e+02,    0.00000e+00,    1.83904e+01,    0.00000e+00,    2.11956e+01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.95362e+00,    0.00000e+00,   -1.02597e+00,    0.00000e+00,        1.95217,               ,              3,             -1,       Disabled
  14/04/2026 10:20:17.040,    8.00475e+01,    2.09044e+00,    0.00000e+00,    5.71603e+03,    0.00000e+00,    4.66864e+02,    0.00000e+00,    2.10245e+00,    0.00000e+00,    7.65291e+02,    0.00000e+00,    1.83989e+01,    0.00000e+00,    2.12021e+01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.95430e+00,    0.00000e+00,   -1.02585e+00,    0.00000e+00,        1.95285,               ,              3,             -1,       Disabled
  14/04/2026 10:20:17.894,    8.01948e+01,    2.09157e+00,    0.00000e+00,    5.71080e+03,    0.00000e+00,    4.68015e+02,    0.00000e+00,    2.10358e+00,    0.00000e+00,    7.65294e+02,    0.00000e+00,    1.83953e+01,    0.00000e+00,    2.12106e+01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.95402e+00,    0.00000e+00,   -1.02585e+00,    0.00000e+00,        1.95257,               ,              3,             -1,       Disabled
  14/04/2026 10:20:18.749,    8.00516e+01,    2.09203e+00,    0.00000e+00,    5.75980e+03,    0.00000e+00,    4.68320e+02,    0.00000e+00,    2.10415e+00,    0.00000e+00,    7.65248e+02,    0.00000e+00,    1.84075e+01,    0.00000e+00,    2.12156e+01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.95370e+00,    0.00000e+00,   -1.02573e+00,    0.00000e+00,        1.95225,               ,              3,             -1,       Disabled
  14/04/2026 10:20:19.603,    8.00376e+01,    2.09150e+00,    0.00000e+00,    5.71754e+03,    0.00000e+00,    4.65401e+02,    0.00000e+00,    2.10353e+00,    0.00000e+00,    7.65282e+02,    0.00000e+00,    1.83927e+01,    0.00000e+00,    2.12240e+01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.95406e+00,    0.00000e+00,   -1.02573e+00,    0.00000e+00,        1.95261,               ,              3,             -1,       Disabled
  14/04/2026 10:20:20.458,    8.00677e+01,    2.09217e+00,    0.00000e+00,    5.74414e+03,    0.00000e+00,    4.69517e+02,    0.00000e+00,    2.10426e+00,    0.00000e+00,    7.65250e+02,    0.00000e+00,    1.84019e+01,    0.00000e+00,    2.12318e+01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.95412e+00,    0.00000e+00,   -1.02564e+00,    0.00000e+00,        1.95266,               ,              3,             -1,       Disabled
  14/04/2026 10:20:21.311,    8.00773e+01,    2.09261e+00,    0.00000e+00,    5.71693e+03,    0.00000e+00,    4.66269e+02,    0.00000e+00,    2.10464e+00,    0.00000e+00,    7.65283e+02,    0.00000e+00,    1.83992e+01,    0.00000e+00,    2.12406e+01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.95446e+00,    0.00000e+00,   -1.02564e+00,    0.00000e+00,          1.953,               ,              3,             -1,       Disabled
  14/04/2026 10:20:22.166,    8.02137e+01,    2.09158e+00,    0.00000e+00,    5.78606e+03,    0.00000e+00,    4.66467e+02,    0.00000e+00,    2.10375e+00,    0.00000e+00,    7.65271e+02,    0.00000e+00,    1.83933e+01,    0.00000e+00,    2.12482e+01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.95402e+00,    0.00000e+00,   -1.02555e+00,    0.00000e+00,        1.95257,               ,              3,             -1,       Disabled
  14/04/2026 10:20:23.020,    8.02440e+01,    2.09067e+00,    0.00000e+00,    5.76576e+03,    0.00000e+00,    4.66628e+02,    0.00000e+00,    2.10279e+00,    0.00000e+00,    7.65277e+02,    0.00000e+00,    1.83997e+01,    0.00000e+00,    2.12548e+01,    0.00000e+00,    0.00000e+00,    0.00000e+00,    1.95464e+00,    0.00000e+00,   -1.02555e+00,    0.00000e+00,        1.95319,               ,              3,             -1,       Disabled
