type,date time,latitude,longitude,accuracy(m),altitude(m),geoid_height(m),speed(m/s),bearing(deg),sat_used,sat_inview,name,desc
T,2025-04-08 10:56:43,53.47606232,-2.24254425,5.66,42.968,51.401,1.32,311.0,32,45,,
T,2025-04-08 10:56:44,53.47607562,-2.24254178,4.54,43.806,51.401,1.38,315.0,32,45,,
T,2025-04-08 10:56:45,53.47608757,-2.24254335,3.85,44.807,51.401,1.34,322.0,32,45,,
T,2025-04-08 10:56:46,53.47609643,-2.24254152,3.79,44.586,51.401,1.27,319.0,32,45,,
T,2025-04-08 10:56:47,53.47610177,-2.2425519,3.79,44.975,51.401,1.34,297.0,32,45,,
T,2025-04-08 10:56:48,53.47610272,-2.24255884,3.79,44.677,51.401,0.91,296.0,31,45,,
T,2025-04-08 10:56:49,53.47610748,-2.24256548,3.79,45.703,51.401,1.11,296.0,31,45,,
T,2025-04-08 10:56:50,53.47611088,-2.24257504,3.79,45.018,51.401,0.6,304.0,31,45,,
T,2025-04-08 10:56:51,53.47611143,-2.24258447,3.79,44.045,51.401,0.33,305.0,31,45,,
T,2025-04-08 10:56:52,53.47611034,-2.2425907,3.79,44.015,51.401,0.0,,32,45,,
T,2025-04-08 10:56:53,53.47610786,-2.24259615,3.79,44.013,51.401,0.0,,32,45,,
T,2025-04-08 10:56:54,53.4761072,-2.2425976,3.79,44.012,51.401,0.0,,32,45,,
T,2025-04-08 10:56:55,53.476102,-2.24260241,3.79,43.629,51.401,0.58,196.0,32,45,,
T,2025-04-08 10:56:56,53.47609981,-2.24260625,3.79,42.714,51.401,0.23,222.0,32,45,,
T,2025-04-08 10:56:57,53.47609964,-2.24261707,3.79,41.748,51.401,0.35,272.0,32,45,,
T,2025-04-08 10:56:58,53.47610259,-2.24262647,3.79,41.619,51.401,0.35,330.0,32,45,,
T,2025-04-08 10:56:59,53.47610449,-2.24263291,3.79,41.694,51.401,0.0,,32,45,,
T,2025-04-08 10:57:00,53.47610487,-2.24263438,3.79,41.694,51.401,0.0,,32,45,,
T,2025-04-08 10:57:01,53.47610684,-2.24263734,3.79,41.591,51.401,0.0,,32,45,,
T,2025-04-08 10:57:02,53.47610962,-2.24263791,3.79,41.746,51.401,0.2,59.0,32,45,,
T,2025-04-08 10:57:03,53.4761144,-2.24264147,3.79,42.116,51.401,0.43,329.0,32,45,,
T,2025-04-08 10:57:04,53.47611703,-2.24264754,3.82,42.261,51.401,0.0,,33,45,,
T,2025-04-08 10:57:05,53.47612539,-2.24266126,3.8,42.737,51.401,1.16,327.0,33,45,,
T,2025-04-08 10:57:06,53.47613621,-2.24267077,3.79,42.759,51.401,1.16,340.0,33,45,,
T,2025-04-08 10:57:07,53.47614523,-2.24267336,3.79,43.29,51.401,1.02,352.0,33,45,,
T,2025-04-08 10:57:08,53.47615337,-2.2426803,3.82,43.44,51.401,0.99,334.0,33,45,,
T,2025-04-08 10:57:09,53.47615898,-2.24269388,3.85,43.896,51.401,0.96,311.0,33,45,,
T,2025-04-08 10:57:10,53.47616211,-2.24270899,3.79,43.342,51.401,0.88,298.0,33,45,,
T,2025-04-08 10:57:11,53.47616487,-2.24272368,3.8,42.059,51.401,0.94,278.0,34,45,,
T,2025-04-08 10:57:12,53.47615615,-2.24271967,3.83,42.254,51.401,0.0,,34,45,,
T,2025-04-08 10:57:13,53.47615406,-2.24271817,3.92,42.299,51.401,0.0,,34,45,,
T,2025-04-08 10:57:14,53.47615373,-2.24271803,4.0,42.371,51.401,0.0,,33,45,,
T,2025-04-08 10:57:15,53.47615382,-2.24271827,4.08,42.448,51.401,0.0,,33,45,,
T,2025-04-08 10:57:16,53.47615398,-2.24271849,4.14,42.507,51.401,0.0,,33,45,,
T,2025-04-08 10:57:17,53.47615401,-2.24271859,4.18,42.525,51.401,0.0,,33,45,,
T,2025-04-08 10:57:18,53.47615402,-2.2427186,4.2,42.556,51.401,0.0,,33,45,,
T,2025-04-08 10:57:19,53.4761541,-2.2427188,4.19,42.595,51.401,0.0,,32,45,,
T,2025-04-08 10:57:20,53.47615705,-2.24272117,4.08,43.277,51.401,0.0,,33,45,,
T,2025-04-08 10:57:21,53.47616201,-2.24272486,3.89,43.002,51.401,0.0,,33,45,,
T,2025-04-08 10:57:22,53.47616922,-2.24272897,3.86,42.714,51.401,0.61,336.0,33,45,,
T,2025-04-08 10:57:23,53.47617911,-2.24273586,3.79,43.104,51.401,1.09,349.0,33,45,,
T,2025-04-08 10:57:24,53.47619061,-2.24274413,3.79,43.236,51.401,1.23,344.0,33,45,,
T,2025-04-08 10:57:25,53.47620015,-2.24275238,3.79,43.704,51.401,1.12,340.0,33,45,,
T,2025-04-08 10:57:26,53.47621008,-2.24276213,3.79,43.572,51.401,1.16,347.0,33,45,,
T,2025-04-08 10:57:27,53.47622099,-2.24277084,3.79,43.81,51.401,1.14,344.0,33,45,,
T,2025-04-08 10:57:28,53.47623139,-2.24277824,3.79,43.434,51.401,1.1,349.0,33,45,,
T,2025-04-08 10:57:29,53.47624033,-2.24278239,3.79,43.671,51.401,1.02,351.0,32,45,,
T,2025-04-08 10:57:30,53.4762489,-2.24278028,3.79,44.42,51.401,1.11,22.0,33,45,,
T,2025-04-08 10:57:31,53.47625998,-2.24278599,3.79,44.364,51.401,1.1,355.0,33,45,,
T,2025-04-08 10:57:32,53.47626936,-2.24279161,3.79,44.253,51.401,0.99,346.0,32,45,,
T,2025-04-08 10:57:33,53.47627813,-2.24279365,3.79,44.817,51.401,0.98,354.0,33,45,,
T,2025-04-08 10:57:34,53.47628513,-2.2427969,3.79,45.462,51.401,0.96,342.0,33,45,,
T,2025-04-08 10:57:35,53.47629137,-2.24279369,3.79,46.874,51.401,0.96,1.0,33,45,,
T,2025-04-08 10:57:36,53.47629885,-2.24279873,3.79,47.23,51.401,1.02,334.0,32,45,,
T,2025-04-08 10:57:37,53.47630471,-2.24280485,3.79,48.102,51.401,0.95,323.0,33,45,,
T,2025-04-08 10:57:38,53.4763099,-2.24280767,3.79,48.75,51.401,0.96,333.0,33,45,,
T,2025-04-08 10:57:39,53.47631642,-2.24281248,3.79,49.306,51.401,0.95,336.0,33,45,,
T,2025-04-08 10:57:40,53.47632346,-2.24281763,3.79,49.184,51.401,0.95,339.0,33,45,,
T,2025-04-08 10:57:41,53.47633074,-2.24282132,3.79,49.633,51.401,0.96,342.0,32,45,,
T,2025-04-08 10:57:42,53.47633624,-2.24282958,3.79,50.042,51.401,1.06,316.0,32,45,,
T,2025-04-08 10:57:43,53.47634567,-2.24283069,3.79,49.983,51.401,1.23,356.0,32,45,,
T,2025-04-08 10:57:44,53.47635369,-2.24282575,3.79,49.504,51.401,1.13,27.0,32,44,,
T,2025-04-08 10:57:45,53.4763623,-2.2428355,3.79,49.31,51.401,1.32,340.0,31,44,,
T,2025-04-08 10:57:46,53.47636892,-2.24284402,3.79,49.975,51.401,0.97,343.0,31,43,,
T,2025-04-08 10:57:47,53.4763759,-2.24285297,3.79,49.895,51.401,0.97,334.0,31,43,,
T,2025-04-08 10:57:48,53.47638378,-2.24285986,3.79,50.682,51.401,0.95,340.0,31,43,,
T,2025-04-08 10:57:49,53.47639268,-2.2428582,3.79,50.636,51.401,1.12,12.0,31,43,,
T,2025-04-08 10:57:50,53.47640044,-2.24285998,3.79,50.951,51.401,0.99,354.0,32,43,,
T,2025-04-08 10:57:51,53.47640886,-2.24286637,3.79,51.32,51.401,0.98,341.0,32,43,,
T,2025-04-08 10:57:52,53.4764165,-2.24286866,3.79,52.329,51.401,0.95,345.0,32,43,,
T,2025-04-08 10:57:53,53.47642561,-2.24286552,3.79,54.28,51.401,1.0,330.0,31,43,,
T,2025-04-08 10:57:54,53.47643288,-2.24286488,3.79,54.576,51.401,0.96,318.0,33,43,,
T,2025-04-08 10:57:55,53.47644435,-2.24285998,3.79,54.29,51.401,1.05,343.0,33,43,,
T,2025-04-08 10:57:56,53.47645455,-2.24285278,3.79,53.617,51.401,0.95,344.0,33,43,,
T,2025-04-08 10:57:57,53.47646516,-2.24284798,3.79,53.411,51.401,0.94,340.0,33,43,,
T,2025-04-08 10:57:58,53.47647866,-2.24284633,3.79,52.362,51.401,0.99,337.0,33,43,,
T,2025-04-08 10:57:59,53.47649082,-2.2428501,3.79,51.454,51.401,1.01,322.0,33,43,,
T,2025-04-08 10:58:00,53.4765041,-2.24284842,3.79,51.655,51.401,1.0,336.0,32,43,,
T,2025-04-08 10:58:01,53.4765196,-2.24283507,3.79,51.57,51.401,1.15,9.0,32,43,,
T,2025-04-08 10:58:02,53.47653152,-2.24283277,3.79,50.977,51.401,1.03,342.0,32,43,,
T,2025-04-08 10:58:03,53.47653897,-2.24283171,3.79,50.403,51.401,0.93,328.0,31,43,,
T,2025-04-08 10:58:04,53.47654722,-2.24283276,3.79,49.962,51.401,0.91,328.0,31,43,,
T,2025-04-08 10:58:05,53.47655655,-2.24283388,3.79,49.566,51.401,0.91,339.0,32,43,,
T,2025-04-08 10:58:06,53.47656389,-2.24283465,3.79,49.412,51.401,0.88,330.0,32,43,,
T,2025-04-08 10:58:07,53.47657175,-2.24283417,3.79,48.844,51.401,0.88,342.0,32,43,,
T,2025-04-08 10:58:08,53.47657983,-2.24283247,3.79,48.631,51.401,0.86,342.0,32,43,,
T,2025-04-08 10:58:09,53.47658791,-2.24283138,3.79,47.982,51.401,0.92,339.0,32,43,,
T,2025-04-08 10:58:10,53.47659748,-2.24283057,3.79,48.104,51.401,0.91,344.0,31,43,,
T,2025-04-08 10:58:11,53.47660612,-2.24282955,3.79,48.366,51.401,0.91,345.0,31,43,,
T,2025-04-08 10:58:12,53.47661298,-2.24283399,3.79,48.842,51.401,0.98,325.0,32,43,,
T,2025-04-08 10:58:13,53.47662067,-2.24283458,3.79,49.479,51.401,0.99,336.0,31,43,,
T,2025-04-08 10:58:14,53.47662794,-2.24283622,3.79,50.029,51.401,0.93,339.0,32,43,,
T,2025-04-08 10:58:15,53.47663603,-2.24283612,3.79,50.962,51.401,0.96,349.0,31,43,,
T,2025-04-08 10:58:16,53.47664291,-2.2428447,3.79,50.689,51.401,1.07,321.0,30,43,,
T,2025-04-08 10:58:17,53.47665242,-2.24284671,3.79,51.22,51.401,1.13,353.0,29,43,,
T,2025-04-08 10:58:18,53.47665981,-2.24285485,3.79,51.324,51.401,1.04,329.0,29,43,,
T,2025-04-08 10:58:19,53.4766655,-2.24286799,3.79,52.147,51.401,0.99,310.0,29,43,,
T,2025-04-08 10:58:20,53.47667403,-2.24287788,3.79,53.737,51.401,1.05,328.0,27,43,,
T,2025-04-08 10:58:21,53.4766812,-2.24288968,3.79,54.311,51.401,0.98,324.0,27,43,,
T,2025-04-08 10:58:22,53.47669016,-2.24289824,3.79,54.52,51.401,1.01,339.0,27,43,,
T,2025-04-08 10:58:23,53.47669875,-2.24290581,3.79,54.895,51.401,1.01,332.0,27,43,,
T,2025-04-08 10:58:24,53.47670462,-2.24291857,3.79,54.025,51.401,1.19,300.0,25,43,,
T,2025-04-08 10:58:25,53.47671425,-2.24292472,3.79,55.118,51.401,1.16,328.0,25,43,,
T,2025-04-08 10:58:26,53.47672604,-2.24292297,3.79,55.803,51.401,1.23,359.0,26,43,,
T,2025-04-08 10:58:27,53.47673498,-2.2429209,3.79,55.337,51.401,1.02,1.0,26,43,,
T,2025-04-08 10:58:28,53.47674528,-2.24292958,3.79,56.73,51.401,1.29,326.0,26,43,,
T,2025-04-08 10:58:29,53.47675642,-2.24293763,3.94,58.278,51.402,1.05,328.0,26,43,,
T,2025-04-08 10:58:30,53.4767689,-2.24294444,4.11,58.762,51.402,1.06,333.0,29,43,,
T,2025-04-08 10:58:31,53.47678257,-2.24295116,4.35,58.901,51.402,1.05,337.0,28,43,,
T,2025-04-08 10:58:32,53.47679803,-2.24295676,4.37,58.649,51.402,1.03,349.0,29,43,,
T,2025-04-08 10:58:33,53.47681487,-2.24296914,4.44,58.674,51.402,1.07,337.0,29,43,,
T,2025-04-08 10:58:34,53.47683026,-2.24298794,4.08,58.976,51.402,1.16,320.0,29,43,,
T,2025-04-08 10:58:35,53.47684514,-2.24300152,4.18,60.041,51.402,1.11,337.0,31,43,,
T,2025-04-08 10:58:36,53.47685864,-2.24301602,4.06,60.562,51.402,1.08,335.0,29,43,,
T,2025-04-08 10:58:37,53.47687086,-2.24303304,3.81,61.273,51.402,1.11,336.0,29,43,,
T,2025-04-08 10:58:38,53.47688387,-2.24304375,3.8,61.143,51.402,1.12,343.0,29,43,,
T,2025-04-08 10:58:39,53.47689852,-2.24304459,3.79,61.71,51.402,1.27,10.0,29,43,,
T,2025-04-08 10:58:40,53.4769117,-2.24305448,3.79,61.598,51.402,1.62,325.0,28,43,,
T,2025-04-08 10:58:41,53.47692415,-2.24306425,3.79,61.385,51.402,1.26,342.0,27,43,,
T,2025-04-08 10:58:42,53.47693241,-2.24308189,4.53,60.344,51.402,1.3,320.0,28,43,,
T,2025-04-08 10:58:43,53.47694302,-2.24309753,4.6,60.454,51.402,1.39,319.0,29,43,,
T,2025-04-08 10:58:44,53.47695316,-2.2431083,4.49,60.793,51.402,1.28,325.0,29,43,,
T,2025-04-08 10:58:45,53.47696208,-2.24311743,4.86,60.052,51.402,1.2,329.0,30,43,,
T,2025-04-08 10:58:46,53.47697347,-2.24312033,4.4,60.718,51.402,1.2,335.0,31,43,,
T,2025-04-08 10:58:47,53.47698412,-2.24311781,4.12,61.661,51.402,1.09,331.0,31,43,,
T,2025-04-08 10:58:48,53.47699354,-2.24311661,4.29,61.361,51.402,1.06,331.0,31,43,,
T,2025-04-08 10:58:49,53.47700401,-2.24311328,4.12,62.058,51.402,1.07,327.0,31,43,,
T,2025-04-08 10:58:50,53.47701322,-2.24311083,4.15,62.038,51.402,1.06,338.0,31,43,,
T,2025-04-08 10:58:51,53.47702274,-2.24310793,3.98,61.678,51.402,1.11,349.0,30,43,,
T,2025-04-08 10:58:52,53.47702896,-2.24311295,4.13,61.614,51.402,1.2,318.0,28,43,,
T,2025-04-08 10:58:53,53.4770334,-2.24311266,4.39,60.209,51.402,1.1,343.0,27,43,,
T,2025-04-08 10:58:54,53.47703768,-2.24311647,4.52,59.667,51.402,1.06,322.0,28,43,,
T,2025-04-08 10:58:55,53.47704357,-2.24311891,4.51,60.161,51.402,1.02,327.0,27,43,,
T,2025-04-08 10:58:56,53.47705035,-2.24311861,4.47,61.009,51.402,0.98,324.0,25,43,,
T,2025-04-08 10:58:57,53.47705981,-2.2431231,4.08,61.504,51.402,1.05,324.0,26,43,,
T,2025-04-08 10:58:58,53.47706892,-2.2431306,3.95,61.283,51.402,1.01,323.0,27,43,,
T,2025-04-08 10:58:59,53.4770793,-2.24313653,3.93,61.025,51.402,1.02,327.0,27,43,,
T,2025-04-08 10:59:00,53.47708943,-2.24314435,4.0,61.033,51.402,1.02,324.0,25,43,,
T,2025-04-08 10:59:01,53.47709906,-2.24315336,4.05,60.402,51.402,1.03,326.0,26,43,,
T,2025-04-08 10:59:02,53.47711233,-2.24317249,3.88,59.893,51.402,1.2,307.0,26,43,,
T,2025-04-08 10:59:03,53.47712726,-2.24319044,4.16,59.642,51.402,1.13,317.0,27,43,,
T,2025-04-08 10:59:04,53.47714023,-2.24320472,4.15,59.358,51.402,1.13,318.0,27,43,,
T,2025-04-08 10:59:05,53.4771494,-2.24321664,4.35,59.454,51.402,1.15,309.0,27,43,,
T,2025-04-08 10:59:06,53.47716597,-2.24323183,4.33,55.351,51.402,1.17,315.0,27,43,,
T,2025-04-08 10:59:07,53.47718651,-2.24324995,4.44,51.167,51.402,1.23,323.0,25,43,,
T,2025-04-08 10:59:08,53.47720435,-2.24326817,4.9,47.75,51.402,1.23,319.0,25,43,,
T,2025-04-08 10:59:09,53.4772181,-2.24328282,5.39,47.18,51.402,1.25,317.0,27,43,,
T,2025-04-08 10:59:10,53.47722928,-2.24329684,5.53,47.906,51.402,1.25,320.0,27,43,,
T,2025-04-08 10:59:11,53.47723754,-2.24331056,5.86,48.254,51.402,1.26,318.0,27,43,,
T,2025-04-08 10:59:12,53.47725431,-2.24332915,5.7,46.964,51.402,1.31,315.0,27,43,,
T,2025-04-08 10:59:13,53.47726711,-2.24334624,5.85,47.389,51.402,1.31,312.0,29,43,,
T,2025-04-08 10:59:14,53.47727916,-2.24335244,5.97,49.338,51.402,1.29,320.0,29,43,,
T,2025-04-08 10:59:15,53.47729101,-2.24335761,5.91,51.381,51.402,1.29,317.0,29,43,,
T,2025-04-08 10:59:16,53.47729885,-2.24335928,5.75,52.106,51.402,1.22,323.0,29,43,,
T,2025-04-08 10:59:17,53.47730842,-2.24336503,5.66,53.123,51.402,1.25,323.0,29,43,,
T,2025-04-08 10:59:18,53.47732155,-2.24337587,5.68,54.132,51.402,1.28,320.0,29,43,,
T,2025-04-08 10:59:19,53.47733442,-2.24338395,5.74,55.9,51.402,1.27,325.0,26,43,,
T,2025-04-08 10:59:20,53.47735204,-2.24340549,5.84,50.559,51.403,1.34,312.0,26,43,,
T,2025-04-08 10:59:21,53.47736231,-2.24343305,5.46,49.259,51.403,1.42,289.0,25,43,,
T,2025-04-08 10:59:22,53.47737167,-2.24345865,5.5,48.37,51.403,1.27,283.0,26,43,,
T,2025-04-08 10:59:23,53.47738225,-2.24347931,5.89,49.285,51.403,1.36,300.0,26,43,,
T,2025-04-08 10:59:24,53.47739319,-2.2434975,5.89,49.274,51.403,1.32,305.0,27,43,,
T,2025-04-08 10:59:25,53.47740271,-2.24351239,6.01,48.736,51.403,1.3,306.0,27,43,,
T,2025-04-08 10:59:26,53.47740894,-2.24352424,5.28,48.479,51.403,1.21,305.0,26,43,,
T,2025-04-08 10:59:27,53.4774212,-2.24353931,5.07,46.892,51.403,1.23,314.0,28,43,,
T,2025-04-08 10:59:28,53.47743247,-2.2435729,4.81,48.616,51.403,1.41,287.0,28,43,,
T,2025-04-08 10:59:29,53.47744209,-2.24359848,4.85,50.973,51.403,1.35,303.0,29,43,,
T,2025-04-08 10:59:30,53.47745403,-2.24361965,4.76,50.072,51.403,1.3,314.0,29,43,,
T,2025-04-08 10:59:31,53.47746581,-2.24364069,4.72,50.357,51.403,1.33,318.0,30,43,,
T,2025-04-08 10:59:32,53.47746999,-2.24364931,4.77,48.315,51.403,0.9,310.0,31,43,,
T,2025-04-08 10:59:33,53.47747715,-2.2436693,4.83,49.138,51.403,1.23,309.0,31,43,,
T,2025-04-08 10:59:34,53.47748401,-2.24368808,4.98,49.121,51.403,1.16,313.0,30,43,,
T,2025-04-08 10:59:35,53.47749223,-2.24370788,5.27,48.649,51.403,1.19,315.0,31,43,,
T,2025-04-08 10:59:36,53.4775009,-2.2437252,5.48,48.757,51.403,1.18,322.0,31,43,,
T,2025-04-08 10:59:37,53.47750906,-2.24374203,6.16,49.435,51.403,1.24,315.0,31,43,,
T,2025-04-08 10:59:38,53.47751722,-2.24376367,5.32,48.985,51.403,1.18,323.0,30,43,,
T,2025-04-08 10:59:39,53.47752121,-2.24378243,5.32,46.04,51.403,1.02,302.0,29,43,,
T,2025-04-08 10:59:40,53.47752377,-2.24379056,5.12,46.824,51.403,0.34,333.0,29,43,,
T,2025-04-08 10:59:41,53.47752282,-2.24379487,5.15,46.646,51.403,0.0,,29,43,,
T,2025-04-08 10:59:42,53.47752235,-2.24379639,5.16,46.711,51.403,0.0,,29,43,,
T,2025-04-08 10:59:43,53.47752214,-2.24379697,4.79,46.75,51.403,0.0,,30,43,,
T,2025-04-08 10:59:44,53.47752197,-2.24379742,4.81,46.792,51.403,0.0,,30,43,,
T,2025-04-08 10:59:45,53.47752182,-2.24379791,4.71,46.854,51.403,0.0,,32,43,,
T,2025-04-08 10:59:46,53.47751986,-2.24380152,4.64,48.094,51.403,0.0,,32,43,,
T,2025-04-08 10:59:47,53.47751453,-2.24380953,4.55,48.2,51.403,0.0,,32,43,,
T,2025-04-08 10:59:48,53.4775131,-2.24381206,4.43,48.287,51.403,0.0,,33,43,,
T,2025-04-08 10:59:49,53.47751265,-2.24381314,4.48,48.337,51.403,0.0,,33,43,,
T,2025-04-08 10:59:50,53.47751242,-2.24381376,4.61,48.384,51.403,0.0,,33,43,,
T,2025-04-08 10:59:51,53.47751227,-2.24381432,4.64,48.439,51.403,0.0,,33,43,,
T,2025-04-08 10:59:52,53.47751218,-2.24381472,4.58,48.489,51.403,0.0,,32,43,,
T,2025-04-08 10:59:53,53.47751222,-2.24381505,4.43,48.53,51.403,0.0,,31,43,,
T,2025-04-08 10:59:54,53.47751225,-2.24381541,4.34,48.571,51.403,0.0,,29,43,,
T,2025-04-08 10:59:55,53.4775123,-2.2438156,4.19,48.614,51.403,0.0,,30,43,,
T,2025-04-08 10:59:56,53.47751219,-2.24381594,4.19,48.671,51.403,0.0,,31,43,,
T,2025-04-08 10:59:57,53.47751218,-2.24381609,4.03,48.688,51.403,0.0,,31,43,,
T,2025-04-08 10:59:58,53.47751217,-2.24381621,3.92,48.702,51.403,0.0,,30,43,,
T,2025-04-08 10:59:59,53.47751214,-2.24381628,3.9,48.726,51.403,0.0,,28,43,,
T,2025-04-08 11:00:00,53.47751203,-2.24381658,3.92,48.759,51.403,0.0,,29,43,,
T,2025-04-08 11:00:01,53.47751186,-2.24381697,3.95,48.79,51.403,0.0,,29,43,,
T,2025-04-08 11:00:02,53.47751181,-2.24381722,3.96,48.839,51.403,0.0,,29,43,,
T,2025-04-08 11:00:03,53.47751176,-2.24381752,3.88,48.876,51.403,0.0,,30,43,,
T,2025-04-08 11:00:04,53.47751166,-2.24381794,3.9,48.922,51.403,0.0,,30,43,,
T,2025-04-08 11:00:05,53.47751162,-2.24381832,3.83,48.969,51.403,0.0,,30,43,,
T,2025-04-08 11:00:06,53.4775116,-2.24381852,3.85,49.003,51.403,0.0,,31,43,,
T,2025-04-08 11:00:07,53.47751162,-2.24381862,3.87,49.013,51.403,0.0,,30,43,,
T,2025-04-08 11:00:08,53.47751155,-2.24381898,3.91,49.054,51.403,0.0,,30,43,,
T,2025-04-08 11:00:09,53.47751141,-2.24381946,3.94,49.112,51.403,0.0,,30,43,,
T,2025-04-08 11:00:10,53.47751134,-2.24381975,3.95,49.158,51.403,0.0,,30,43,,
T,2025-04-08 11:00:11,53.47751127,-2.24381995,3.92,49.183,51.403,0.0,,30,43,,
T,2025-04-08 11:00:12,53.47751123,-2.24382037,4.15,49.237,51.403,0.0,,30,43,,
T,2025-04-08 11:00:13,53.47751123,-2.24382075,4.22,49.304,51.403,0.0,,30,43,,
T,2025-04-08 11:00:14,53.47751117,-2.24382102,4.16,49.338,51.403,0.0,,30,43,,
T,2025-04-08 11:00:15,53.47751134,-2.24382099,4.18,49.358,51.403,0.0,,30,43,,
T,2025-04-08 11:00:16,53.47751141,-2.24382111,4.08,49.372,51.403,0.0,,30,43,,
T,2025-04-08 11:00:17,53.47751155,-2.24382132,4.18,49.397,51.403,0.0,,31,43,,
T,2025-04-08 11:00:18,53.4775085,-2.24382802,4.15,49.277,51.403,0.0,,31,43,,
T,2025-04-08 11:00:19,53.47751053,-2.2438371,4.23,49.309,51.403,0.51,313.0,31,43,,
T,2025-04-08 11:00:20,53.47751524,-2.24385231,4.15,49.657,51.403,0.85,316.0,32,43,,
T,2025-04-08 11:00:21,53.47752127,-2.24386932,4.05,50.499,51.403,1.1,322.0,33,43,,
T,2025-04-08 11:00:22,53.47752399,-2.24388937,3.97,50.728,51.403,1.05,310.0,33,43,,
T,2025-04-08 11:00:23,53.47752451,-2.24391472,3.9,50.891,51.403,1.17,319.0,31,43,,
T,2025-04-08 11:00:24,53.47752624,-2.24393982,3.86,51.382,51.404,1.15,311.0,32,43,,
T,2025-04-08 11:00:25,53.47753037,-2.24396246,3.83,52.254,51.404,1.23,318.0,32,43,,
T,2025-04-08 11:00:26,53.47752862,-2.24398385,3.79,49.81,51.404,1.08,318.0,32,43,,
T,2025-04-08 11:00:27,53.4775247,-2.24399999,3.8,49.436,51.404,0.58,318.0,32,43,,
T,2025-04-08 11:00:28,53.47751997,-2.24401095,3.8,50.304,51.404,0.0,,32,43,,
T,2025-04-08 11:00:29,53.47752043,-2.24402955,3.93,50.42,51.404,1.18,303.0,32,43,,
T,2025-04-08 11:00:30,53.47751714,-2.24403602,3.86,50.202,51.404,0.0,,31,43,,
T,2025-04-08 11:00:31,53.47751074,-2.24403985,3.87,50.274,51.404,0.0,,31,43,,
T,2025-04-08 11:00:32,53.47750905,-2.244041,3.89,50.275,51.404,0.0,,31,43,,
T,2025-04-08 11:00:33,53.47750844,-2.24404158,3.98,50.296,51.404,0.0,,31,43,,
T,2025-04-08 11:00:34,53.47750813,-2.24404197,3.96,50.307,51.404,0.0,,31,43,,
T,2025-04-08 11:00:35,53.47750819,-2.24404211,4.03,50.316,51.404,0.0,,32,43,,
T,2025-04-08 11:00:36,53.47750833,-2.24404214,4.1,50.323,51.404,0.0,,32,43,,
T,2025-04-08 11:00:37,53.4775085,-2.24404216,4.14,50.338,51.404,0.0,,32,43,,
T,2025-04-08 11:00:38,53.47750853,-2.24404222,3.98,50.352,51.404,0.0,,32,43,,
T,2025-04-08 11:00:39,53.4775084,-2.24404241,3.93,50.365,51.404,0.0,,32,43,,
T,2025-04-08 11:00:40,53.47750823,-2.24404268,3.9,50.388,51.404,0.0,,31,43,,
T,2025-04-08 11:00:41,53.47750801,-2.24404293,3.87,50.403,51.404,0.0,,32,43,,
T,2025-04-08 11:00:42,53.4775078,-2.24404314,3.87,50.416,51.404,0.0,,31,43,,
T,2025-04-08 11:00:43,53.47750759,-2.24404338,3.84,50.421,51.404,0.0,,31,43,,
T,2025-04-08 11:00:44,53.47750744,-2.24404367,3.92,50.424,51.404,0.0,,31,43,,
T,2025-04-08 11:00:45,53.47750408,-2.24405268,3.93,49.016,51.404,0.47,296.0,31,43,,
T,2025-04-08 11:00:46,53.47750184,-2.24406814,3.82,47.627,51.404,0.93,306.0,32,43,,
T,2025-04-08 11:00:47,53.477501,-2.24408566,3.79,46.753,51.404,1.05,316.0,32,43,,
T,2025-04-08 11:00:48,53.47749967,-2.24410486,3.79,45.872,51.404,1.05,307.0,32,43,,
T,2025-04-08 11:00:49,53.47749581,-2.24412614,3.79,45.578,51.404,1.05,298.0,32,43,,
T,2025-04-08 11:00:50,53.47749177,-2.2441452,3.79,45.059,51.404,1.03,299.0,33,43,,
T,2025-04-08 11:00:51,53.47748504,-2.24416664,3.79,45.375,51.404,1.04,306.0,33,43,,
T,2025-04-08 11:00:52,53.47748072,-2.24418873,3.79,44.856,51.404,1.15,302.0,33,43,,
T,2025-04-08 11:00:53,53.47748054,-2.24420886,3.79,44.445,51.404,1.1,305.0,33,43,,
T,2025-04-08 11:00:54,53.47747919,-2.24423271,3.79,44.601,51.404,1.18,289.0,33,43,,
T,2025-04-08 11:00:55,53.47748013,-2.2442514,3.79,44.781,51.404,1.15,303.0,32,43,,
T,2025-04-08 11:00:56,53.47748237,-2.24426818,3.79,44.687,51.404,1.16,301.0,32,43,,
T,2025-04-08 11:00:57,53.47748738,-2.2442809,3.79,44.209,51.404,1.14,307.0,32,43,,
T,2025-04-08 11:00:58,53.47749261,-2.24429295,3.79,43.95,51.404,1.11,309.0,32,43,,
T,2025-04-08 11:00:59,53.47749914,-2.24430323,3.79,44.408,51.404,1.19,329.0,33,43,,
T,2025-04-08 11:01:00,53.4775046,-2.24431599,3.79,45.171,51.404,1.13,323.0,33,43,,
T,2025-04-08 11:01:01,53.47750806,-2.24432533,3.79,45.024,51.404,0.87,312.0,33,43,,
T,2025-04-08 11:01:02,53.4775141,-2.24433565,3.79,45.634,51.404,1.03,319.0,33,43,,
T,2025-04-08 11:01:03,53.47752371,-2.24433827,3.79,45.843,51.404,1.19,351.0,32,43,,
T,2025-04-08 11:01:04,53.47753157,-2.24434095,3.79,46.448,51.404,1.01,344.0,32,43,,
